Dates,BRL_FX_Spot,50d_200d_cross,CA,TB,rate,REER_discount,budget
11/27/07,1.8365,0,0.54,3429,9.4568,0.049046355,-2.78
11/28/07,1.794,0,0.54,3429,9.5151,0.074813137,-2.78
11/29/07,1.7935,0,0.54,3429,9.3239,0.084582716,-2.78
11/30/07,1.7924,0,0.54,2020,8.7282,0.082574361,-2.78
12/3/07,1.7929,0,0.54,2020,8.1582,0.082823684,-2.78
12/4/07,1.8088,0,0.54,2020,7.9709,0.057649709,-2.78
12/5/07,1.7964,0,0.54,2020,8.5054,0.075884461,-2.78
12/6/07,1.7748,0,0.54,2020,8.5133,0.08020165,-2.78
12/7/07,1.7591,0,0.54,2020,8.8588,0.094962637,-2.78
12/10/07,1.7657,0,0.54,2020,8.9335,0.090926891,-2.78
12/11/07,1.7571,0,0.54,2020,9.2479,0.09558718,-2.78
12/12/07,1.7728,0,0.54,2020,9.232,0.094545478,-2.78
12/13/07,1.782,0,0.54,2020,9.612,0.086021113,-2.78
12/14/07,1.7955,0,0.54,2020,9.188,0.079784635,-2.78
12/17/07,1.813,0,0.54,2020,9.1283,0.069056333,-2.78
12/18/07,1.8125,0,0.54,2020,9.1279,0.071029723,-2.78
12/19/07,1.801,0,0.54,2020,8.9245,0.077828683,-2.78
12/20/07,1.804,0,0.54,2020,8.9769,0.07653922,-2.78
12/21/07,1.7926,0,0.54,2020,9.3473,0.08316863,-2.78
12/24/07,1.791,0,0.54,2020,9.3473,0.083790499,-2.78
12/25/07,1.7922,0,0.54,2020,9.3473,0.083472075,-2.78
12/26/07,1.7711,0,0.54,2020,8.9614,0.089553361,-2.78
12/27/07,1.7602,0,0.54,2020,9.5186,0.092189428,-2.78
12/28/07,1.7761,0,0.54,2020,9.9389,0.080535065,-2.78
12/31/07,1.78,0,0.13,3639,9.9389,0.082404813,-2.77
1/1/08,1.78,0,0.13,3639,9.9389,0.082143733,-2.77
1/2/08,1.7712,0,0.13,3639,9.7985,0.083412101,-2.77
1/3/08,1.7521,0,0.13,3639,9.7797,0.093764034,-2.77
1/4/08,1.7547,0,0.13,3639,9.6022,0.08709088,-2.77
1/7/08,1.764,0,0.13,3639,9.5496,0.083628627,-2.77
1/8/08,1.7605,0,0.13,3639,9.5476,0.088584105,-2.77
1/9/08,1.7684,0,0.13,3639,9.5362,0.079958898,-2.77
1/10/08,1.757,0,0.13,3639,9.6003,0.082914573,-2.77
1/11/08,1.7471,0,0.13,3639,9.2586,0.091180787,-2.77
1/14/08,1.7342,0,0.13,3639,9.2586,0.096722787,-2.77
1/15/08,1.7521,0,0.13,3639,9.1912,0.088477391,-2.77
1/16/08,1.7729,0,0.13,3639,9.4959,0.080149508,-2.77
1/17/08,1.7856,0,0.13,3639,9.4788,0.074796986,-2.77
1/18/08,1.7852,0,0.13,3639,9.4588,0.068527744,-2.77
1/21/08,1.8306,0,0.13,3639,9.094,0.068391321,-2.77
1/22/08,1.7924,0,0.13,3639,8.8713,0.061896434,-2.77
1/23/08,1.8245,0,0.13,3639,8.7642,0.056825119,-2.77
1/24/08,1.7855,0,0.13,3639,9.4065,0.066232046,-2.77
1/25/08,1.7816,0,0.13,3639,9.2002,0.066905858,-2.77
1/28/08,1.7839,0,0.13,3639,9.1384,0.064642794,-2.77
1/29/08,1.78,0,0.13,3639,9.074,0.069545262,-2.77
1/30/08,1.7797,0,0.13,3639,8.8751,0.066696994,-2.77
1/31/08,1.7592,0,0.13,922,9.1712,0.07808891,-2.77
2/1/08,1.7454,0,0.13,922,9.2807,0.085923639,-2.77
2/4/08,1.744,0,0.13,922,9.2807,0.083031752,-2.77
2/5/08,1.763,0,0.13,922,9.2807,0.078622749,-2.77
2/6/08,1.7522,0,0.13,922,9.3572,0.084066241,-2.77
2/7/08,1.7572,0,0.13,922,9.5159,0.082188164,-2.77
2/8/08,1.7692,0,0.13,922,9.3602,0.078101102,-2.77
2/11/08,1.7574,0,0.13,922,9.5446,0.080388953,-2.77
2/12/08,1.7495,0,0.13,922,9.7325,0.086678776,-2.77
2/13/08,1.7426,0,0.13,922,9.4725,0.087316058,-2.77
2/14/08,1.7502,0,0.13,922,9.2427,0.08395607,-2.77
2/15/08,1.7534,0,0.13,922,9.2645,0.079563616,-2.77
2/18/08,1.7353,0,0.13,922,9.2741,0.079386165,-2.77
2/19/08,1.7322,0,0.13,922,9.2682,0.089407356,-2.77
2/20/08,1.7225,0,0.13,922,8.9074,0.090116197,-2.77
2/21/08,1.7095,0,0.13,922,8.9287,0.103841972,-2.77
2/22/08,1.7075,0,0.13,922,8.7843,0.10018518,-2.77
2/25/08,1.705,0,0.13,922,8.7301,0.102516559,-2.77
2/26/08,1.6839,0,0.13,922,8.5373,0.111824377,-2.77
2/27/08,1.6705,0,0.13,922,8.8363,0.114519231,-2.77
2/28/08,1.6689,0,0.13,922,8.8474,0.107608355,-2.77
2/29/08,1.6907,0,0.13,848,8.7838,0.102842996,-2.77
3/3/08,1.672,0,0.13,848,8.9265,0.106771558,-2.77
3/4/08,1.6859,0,0.13,848,8.8611,0.103222933,-2.77
3/5/08,1.6701,0,0.13,848,8.7173,0.111978822,-2.77
3/6/08,1.6789,0,0.13,848,8.7642,0.105849479,-2.77
3/7/08,1.6834,0,0.13,848,8.7642,0.096573292,-2.77
3/10/08,1.7064,0,0.13,848,8.5882,0.082174946,-2.77
3/11/08,1.6822,0,0.13,848,8.5345,0.085581579,-2.77
3/12/08,1.6738,0,0.13,848,8.4519,0.093535506,-2.77
3/13/08,1.6918,0,0.13,848,8.6384,0.079621721,-2.77
3/14/08,1.7119,0,0.13,848,8.6458,0.074741131,-2.77
3/17/08,1.7226,0,0.13,848,9.0678,0.060873317,-2.77
3/18/08,1.6891,0,0.13,848,9.9679,0.069698311,-2.77
3/19/08,1.7205,0,0.13,848,9.7764,0.076285343,-2.77
3/20/08,1.7328,0,0.13,848,9.8107,0.056934866,-2.77
3/21/08,1.7318,0,0.13,848,9.719,0.061446132,-2.77
3/24/08,1.7465,0,0.13,848,9.5241,0.063263294,-2.77
3/25/08,1.7309,0,0.13,848,9.9728,0.051184092,-2.77
3/26/08,1.7251,0,0.13,848,9.5771,0.050799238,-2.77
3/27/08,1.736,0,0.13,848,9.9,0.051231404,-2.77
3/28/08,1.7434,0,0.13,848,10.0082,0.048519808,-2.77
3/31/08,1.7519,0,-0.53,987,9.777,0.044072741,-2.43
4/1/08,1.7444,0,-0.53,987,10.0111,0.050028701,-2.43
4/2/08,1.727,0,-0.53,987,9.7782,0.059595966,-2.43
4/3/08,1.717,0,-0.53,987,10.6617,0.059806186,-2.43
4/4/08,1.7095,0,-0.53,987,10.6349,0.065034277,-2.43
4/7/08,1.7039,0,-0.53,987,10.6519,0.071885185,-2.43
4/8/08,1.6935,0,-0.53,987,10.8809,0.07346629,-2.43
4/9/08,1.6885,0,-0.53,987,10.8484,0.076206381,-2.43
4/10/08,1.684,0,-0.53,987,10.6649,0.081503152,-2.43
4/11/08,1.6906,0,-0.53,987,10.6649,0.078590177,-2.43
4/14/08,1.687,0,-0.53,987,10.6649,0.07774117,-2.43
4/15/08,1.6833,0,-0.53,987,10.8581,0.076986702,-2.43
4/16/08,1.6619,0,-0.53,987,10.9834,0.083472917,-2.43
4/17/08,1.6577,0,-0.53,987,11.1096,0.090253629,-2.43
4/18/08,1.669,0,-0.53,987,11.137,0.093978361,-2.43
4/21/08,1.664,0,-0.53,987,10.9788,0.089326298,-2.43
4/22/08,1.6602,0,-0.53,987,11.2096,0.093318419,-2.43
4/23/08,1.6579,0,-0.53,987,11.3704,0.093841708,-2.43
4/24/08,1.67,0,-0.53,987,11.6775,0.090569417,-2.43
4/25/08,1.6667,0,-0.53,987,11.566,0.091288281,-2.43
4/28/08,1.6884,0,-0.53,987,11.6088,0.085433811,-2.43
4/29/08,1.7044,0,-0.53,987,11.2734,0.068571703,-2.43
4/30/08,1.6629,0,-0.53,1732,11.5851,0.074669513,-2.43
5/1/08,1.6626,0,-0.53,1732,11.7755,0.098849838,-2.43
5/2/08,1.6498,0,-0.53,1732,12.3447,0.109539757,-2.43
5/5/08,1.658,0,-0.53,1732,12.2662,0.100594201,-2.43
5/6/08,1.6597,0,-0.53,1732,12.3068,0.098300939,-2.43
5/7/08,1.6892,0,-0.53,1732,11.6469,0.093811743,-2.43
5/8/08,1.6928,0,-0.53,1732,11.7526,0.090972469,-2.43
5/9/08,1.6852,0,-0.53,1732,11.8558,0.082805004,-2.43
5/12/08,1.6645,0,-0.53,1732,11.9743,0.09594945,-2.43
5/13/08,1.6557,0,-0.53,1732,11.6946,0.10084713,-2.43
5/14/08,1.663,0,-0.53,1732,11.3212,0.100742393,-2.43
5/15/08,1.6545,0,-0.53,1732,11.9382,0.104912783,-2.43
5/16/08,1.641,0,-0.53,1732,11.7994,0.106313966,-2.43
5/19/08,1.6488,0,-0.53,1732,11.8604,0.104724457,-2.43
5/20/08,1.6495,0,-0.53,1732,11.9659,0.096813821,-2.43
5/21/08,1.6582,0,-0.53,1732,12.2868,0.095028924,-2.43
5/22/08,1.6582,0,-0.53,1732,12.4558,0.092090916,-2.43
5/23/08,1.6593,0,-0.53,1732,12.3623,0.091016709,-2.43
5/26/08,1.6587,0,-0.53,1732,12.299,0.09063084,-2.43
5/27/08,1.6705,0,-0.53,1732,12.1031,0.082659644,-2.43
5/28/08,1.6547,0,-0.53,1732,12.1014,0.084145914,-2.43
5/29/08,1.637,0,-0.53,1732,12.0228,0.098634391,-2.43
5/30/08,1.627,0,-0.53,1732,11.9207,0.112639887,-2.43
6/2/08,1.6315,0,-0.53,4076,11.9376,0.108457559,-2.43
6/3/08,1.6286,0,-0.53,4076,12.172,0.113829188,-2.43
6/4/08,1.6287,0,-0.53,4076,11.5587,0.111600875,-2.43
6/5/08,1.6264,0,-0.53,4076,11.8576,0.10441447,-2.43
6/6/08,1.6341,0,-0.53,4076,11.8957,0.106210482,-2.43
6/9/08,1.6262,0,-0.53,4076,11.9791,0.108464596,-2.43
6/10/08,1.6455,0,-0.53,4076,11.4185,0.103483196,-2.43
6/11/08,1.6408,0,-0.53,4076,10.9587,0.100341467,-2.43
6/12/08,1.6342,0,-0.53,4076,11.5011,0.104889518,-2.43
6/13/08,1.6355,0,-0.53,4076,11.5751,0.109753237,-2.43
6/16/08,1.6247,0,-0.53,4076,11.6638,0.111619891,-2.43
6/17/08,1.6073,0,-0.53,4076,11.8254,0.116693578,-2.43
6/18/08,1.6063,0,-0.53,4076,11.6628,0.118675439,-2.43
6/19/08,1.603,0,-0.53,4076,11.7553,0.12191611,-2.43
6/20/08,1.6057,0,-0.53,4076,11.7443,0.120564532,-2.43
6/23/08,1.6115,0,-0.53,4076,11.954,0.114975216,-2.43
6/24/08,1.6028,0,-0.53,4076,11.9769,0.121180054,-2.43
6/25/08,1.5915,0,-0.53,4076,11.5393,0.122671626,-2.43
6/26/08,1.6042,0,-0.53,4076,11.8745,0.123121538,-2.43
6/27/08,1.594,0,-0.53,4076,11.9549,0.115587647,-2.43
6/30/08,1.6037,0,-1.04,2729,11.9549,0.121090152,-2.25
7/1/08,1.598,0,-1.04,2729,12.6822,0.110378523,-2.25
7/2/08,1.6086,0,-1.04,2729,12.5658,0.114396441,-2.25
7/3/08,1.6137,0,-1.04,2729,11.6439,0.112255655,-2.25
7/4/08,1.607,0,-1.04,2729,11.5556,0.111825421,-2.25
7/7/08,1.6015,0,-1.04,2729,12.0532,0.117090962,-2.25
7/8/08,1.612,0,-1.04,2729,11.6394,0.107419741,-2.25
7/9/08,1.6095,0,-1.04,2729,11.7679,0.105852496,-2.25
7/10/08,1.605,0,-1.04,2729,12.0637,0.104300531,-2.25
7/11/08,1.601,0,-1.04,2729,12.0972,0.10435297,-2.25
7/14/08,1.5948,0,-1.04,2729,11.7541,0.110547186,-2.25
7/15/08,1.5931,0,-1.04,2729,12.2828,0.107523882,-2.25
7/16/08,1.5966,0,-1.04,2729,12.2279,0.106445846,-2.25
7/17/08,1.5983,0,-1.04,2729,12.3375,0.111400254,-2.25
7/18/08,1.5893,0,-1.04,2729,12.225,0.111908131,-2.25
7/21/08,1.5814,0,-1.04,2729,11.9392,0.115580138,-2.25
7/22/08,1.5792,0,-1.04,2729,12.0549,0.118225665,-2.25
7/23/08,1.5836,0,-1.04,2729,11.7974,0.118264252,-2.25
7/24/08,1.5781,0,-1.04,2729,11.9978,0.123059345,-2.25
7/25/08,1.5728,0,-1.04,2729,12.4799,0.125324684,-2.25
7/28/08,1.5757,0,-1.04,2729,12.0658,0.123283519,-2.25
7/29/08,1.5686,0,-1.04,2729,12.1392,0.128839895,-2.25
7/30/08,1.562,0,-1.04,2729,11.8701,0.136986946,-2.25
7/31/08,1.5654,0,-1.04,3328,12.6229,0.133012731,-2.25
8/1/08,1.56,0,-1.04,3328,12.4481,0.138995902,-2.25
8/4/08,1.5619,0,-1.04,3328,12.0963,0.13161999,-2.25
8/5/08,1.5746,0,-1.04,3328,12.0354,0.130027342,-2.25
8/6/08,1.5775,0,-1.04,3328,12.0223,0.127661286,-2.25
8/7/08,1.5972,0,-1.04,3328,12.2967,0.122914532,-2.25
8/8/08,1.6087,0,-1.04,3328,12.4318,0.116935313,-2.25
8/11/08,1.6236,0,-1.04,3328,12.4318,0.119207729,-2.25
8/12/08,1.6226,0,-1.04,3328,12.7198,0.111308253,-2.25
8/13/08,1.6115,0,-1.04,3328,12.6227,0.11222831,-2.25
8/14/08,1.6236,0,-1.04,3328,12.2292,0.114162654,-2.25
8/15/08,1.638,0,-1.04,3328,12.1633,0.106860531,-2.25
8/18/08,1.6394,0,-1.04,3328,12.5204,0.110053396,-2.25
8/19/08,1.6234,0,-1.04,3328,12.9654,0.104020122,-2.25
8/20/08,1.6185,0,-1.04,3328,12.751,0.11407748,-2.25
8/21/08,1.609,0,-1.04,3328,12.7773,0.114977806,-2.25
8/22/08,1.627,0,-1.04,3328,12.719,0.114282149,-2.25
8/25/08,1.6312,0,-1.04,3328,12.7359,0.10805979,-2.25
8/26/08,1.6288,0,-1.04,3328,12.4074,0.104986249,-2.25
8/27/08,1.6219,0,-1.04,3328,12.2945,0.114185658,-2.25
8/28/08,1.6324,0,-1.04,3328,12.4717,0.110917361,-2.25
8/29/08,1.6315,0,-1.04,3328,12.2952,0.10575925,-2.25
9/1/08,1.6497,0,-1.04,2300,12.3558,0.105330166,-2.25
9/2/08,1.6592,0,-1.04,2300,12.5828,0.096394635,-2.25
9/3/08,1.6775,0,-1.04,2300,12.5752,0.086913564,-2.25
9/4/08,1.7175,0,-1.04,2300,12.4282,0.074666205,-2.25
9/5/08,1.716,0,-1.04,2300,12.7242,0.052150369,-2.25
9/8/08,1.736,0,-1.04,2300,12.8456,0.05018533,-2.25
9/9/08,1.777,0,-1.04,2300,12.6104,0.04206837,-2.25
9/10/08,1.7878,0,-1.04,2300,13.1355,0.02940443,-2.25
9/11/08,1.8123,0,-1.04,2300,13.1355,0.015313558,-2.25
9/12/08,1.781,0,-1.04,2300,13.1355,0.027321387,-2.25
9/15/08,1.8149,0,-1.04,2300,12.8399,0.013021513,-2.25
9/16/08,1.808,0,-1.04,2300,13.253,0.004243831,-2.25
9/17/08,1.8892,0,-1.04,2300,12.732,-0.023199372,-2.25
9/18/08,1.8965,0,-1.04,2300,12.706,-0.046663418,-2.25
9/19/08,1.8298,0,-1.04,2300,11.5747,0.003603435,-2.25
9/22/08,1.8032,0,-1.04,2300,11.3136,0.007353885,-2.25
9/23/08,1.8465,0,-1.04,2300,11.7401,-0.004209717,-2.25
9/24/08,1.8596,0,-1.04,2300,10.3862,-0.014971473,-2.25
9/25/08,1.8206,0,-1.04,2300,10.3382,-0.008616559,-2.25
9/26/08,1.8445,0,-1.04,2300,10.3382,-0.018024639,-2.25
9/29/08,1.9634,0,-1.04,2300,10.3382,-0.042165186,-2.25
9/30/08,1.9046,1,-1.42,2757,10.8603,-0.038665308,-2.08
10/1/08,1.9176,1,-1.42,2757,10.8603,-0.043662219,-2.08
10/2/08,2.0206,1,-1.42,2757,13.6911,-0.068202362,-2.08
10/3/08,2.044,1,-1.42,2757,13.45,-0.072588673,-2.08
10/6/08,2.179,1,-1.42,2757,13.2062,-0.129588801,-2.08
10/7/08,2.311,1,-1.42,2757,13.357,-0.152409476,-2.08
10/8/08,2.3342,1,-1.42,2757,14.541,-0.222496234,-2.08
10/9/08,2.2826,1,-1.42,2757,14.4421,-0.139419264,-2.08
10/10/08,2.313,1,-1.42,2757,14.2494,-0.165043312,-2.08
10/13/08,2.144,1,-1.42,2757,15.1661,-0.164914669,-2.08
10/14/08,2.0963,1,-1.42,2757,13.8479,-0.096008013,-2.08
10/15/08,2.2265,1,-1.42,2757,13.8479,-0.122053327,-2.08
10/16/08,2.1335,1,-1.42,2757,14.6196,-0.119640436,-2.08
10/17/08,2.119,1,-1.42,2757,13.2941,-0.09609281,-2.08
10/20/08,2.1183,1,-1.42,2757,13.0054,-0.088926502,-2.08
10/21/08,2.2386,1,-1.42,2757,12.0274,-0.125279556,-2.08
10/22/08,2.379,1,-1.42,2757,11.7895,-0.173216652,-2.08
10/23/08,2.2608,1,-1.42,2757,12.1728,-0.143321694,-2.08
10/24/08,2.3075,1,-1.42,2757,9.4359,-0.139881737,-2.08
10/27/08,2.2506,1,-1.42,2757,9.511,-0.118995868,-2.08
10/28/08,2.161,1,-1.42,2757,9.9564,-0.087864157,-2.08
10/29/08,2.1335,1,-1.42,2757,9.7551,-0.075034019,-2.08
10/30/08,2.105,1,-1.42,2757,12.4303,-0.080571885,-2.08
10/31/08,2.159,1,-1.42,1328,12.6712,-0.077596166,-2.08
11/3/08,2.1795,1,-1.42,1328,12.5434,-0.095654923,-2.08
11/4/08,2.1123,1,-1.42,1328,12.6017,-0.072070514,-2.08
11/5/08,2.1295,1,-1.42,1328,12.6538,-0.083648855,-2.08
11/6/08,2.2182,1,-1.42,1328,13.9246,-0.101240564,-2.08
11/7/08,2.1643,1,-1.42,1328,14.1605,-0.08903936,-2.08
11/10/08,2.172,1,-1.42,1328,14.8668,-0.096543342,-2.08
11/11/08,2.2085,1,-1.42,1328,12.627,-0.096535258,-2.08
11/12/08,2.3176,1,-1.42,1328,11.505,-0.129426944,-2.08
11/13/08,2.3305,1,-1.42,1328,13.4468,-0.142460685,-2.08
11/14/08,2.2415,1,-1.42,1328,13.6956,-0.131523644,-2.08
11/17/08,2.2891,1,-1.42,1328,11.4373,-0.135373879,-2.08
11/18/08,2.327,1,-1.42,1328,11.4373,-0.134406387,-2.08
11/19/08,2.3952,1,-1.42,1328,11.4373,-0.163559776,-2.08
11/20/08,2.3925,1,-1.42,1328,11.4373,-0.16087859,-2.08
11/21/08,2.4614,1,-1.42,1328,11.4373,-0.182721716,-2.08
11/24/08,2.3195,1,-1.42,1328,11.4373,-0.140695667,-2.08
11/25/08,2.3148,1,-1.42,1328,12.4736,-0.137032355,-2.08
11/26/08,2.2242,1,-1.42,1328,19.1257,-0.135158926,-2.08
11/27/08,2.3067,1,-1.42,1328,18.5898,-0.135083392,-2.08
11/28/08,2.3063,1,-1.42,1328,18.5178,-0.135111915,-2.08
12/1/08,2.3373,1,-1.42,1634,19.0419,-0.150265051,-2.08
12/2/08,2.4079,1,-1.42,1634,18.7658,-0.156208542,-2.08
12/3/08,2.4975,1,-1.42,1634,18.8017,-0.160577447,-2.08
12/4/08,2.5035,1,-1.42,1634,15.1394,-0.189822901,-2.08
12/5/08,2.4335,1,-1.42,1634,15.2471,-0.223853212,-2.08
12/8/08,2.5127,1,-1.42,1634,15.5547,-0.184836908,-2.08
12/9/08,2.4716,1,-1.42,1634,14.9769,-0.19039736,-2.08
12/10/08,2.4466,1,-1.42,1634,13.6091,-0.179457262,-2.08
12/11/08,2.3659,1,-1.42,1634,13.854,-0.134421936,-2.08
12/12/08,2.3942,1,-1.42,1634,14.6771,-0.170348541,-2.08
12/15/08,2.3848,1,-1.42,1634,13.7979,-0.167167897,-2.08
12/16/08,2.3149,1,-1.42,1634,14.0077,-0.174206592,-2.08
12/17/08,2.3634,1,-1.42,1634,13.6083,-0.183930833,-2.08
12/18/08,2.4274,1,-1.42,1634,14.5268,-0.181396628,-2.08
12/19/08,2.3552,1,-1.42,1634,14.2175,-0.178864491,-2.08
12/22/08,2.4054,1,-1.42,1634,13.546,-0.18925392,-2.08
12/23/08,2.377,1,-1.42,1634,13.9147,-0.175696361,-2.08
12/24/08,2.376,1,-1.42,1634,12.9099,-0.176320341,-2.08
12/25/08,2.376,1,-1.42,1634,13.3809,-0.176149644,-2.08
12/26/08,2.366,1,-1.42,1634,12.7944,-0.176993496,-2.08
12/29/08,2.3972,1,-1.42,1634,13.3692,-0.186720134,-2.08
12/30/08,2.3298,1,-1.42,1634,12.6858,-0.162351126,-2.08
12/31/08,2.3145,1,-1.65,2316,13.0007,-0.151624105,-1.61
1/1/09,2.3145,1,-1.65,2316,12.8422,-0.151484963,-1.61
1/2/09,2.3177,1,-1.65,2316,13.1757,-0.152911649,-1.61
1/5/09,2.2372,1,-1.65,2316,13.0575,-0.125624147,-1.61
1/6/09,2.1765,1,-1.65,2316,12.7664,-0.09533631,-1.61
1/7/09,2.2676,1,-1.65,2316,11.6161,-0.112144019,-1.61
1/8/09,2.2948,1,-1.65,2316,12.1558,-0.127916526,-1.61
1/9/09,2.2532,1,-1.65,2316,12.4653,-0.12813418,-1.61
1/12/09,2.3156,1,-1.65,2316,12.045,-0.141417758,-1.61
1/13/09,2.3168,1,-1.65,2316,12.6578,-0.126529379,-1.61
1/14/09,2.3705,1,-1.65,2316,12.6047,-0.148725953,-1.61
1/15/09,2.3543,1,-1.65,2316,12.9801,-0.150832535,-1.61
1/16/09,2.3304,1,-1.65,2316,13.469,-0.143012338,-1.61
1/19/09,2.3535,1,-1.65,2316,13.1976,-0.142868251,-1.61
1/20/09,2.3747,1,-1.65,2316,13.1507,-0.142724115,-1.61
1/21/09,2.3373,1,-1.65,2316,12.6572,-0.138182568,-1.61
1/22/09,2.3205,1,-1.65,2316,12.6572,-0.137133642,-1.61
1/23/09,2.3297,1,-1.65,2316,12.6572,-0.133148597,-1.61
1/26/09,2.3227,1,-1.65,2316,11.8717,-0.126360877,-1.61
1/27/09,2.3424,1,-1.65,2316,11.8316,-0.128380765,-1.61
1/28/09,2.2717,1,-1.65,2316,11.3439,-0.118795543,-1.61
1/29/09,2.2935,1,-1.65,2316,11.7242,-0.114312526,-1.61
1/30/09,2.323,1,-1.65,2316,11.7663,-0.118413342,-1.61
2/2/09,2.3147,1,-1.65,-530,11.8912,-0.120361949,-1.61
2/3/09,2.3052,1,-1.65,-530,11.8366,-0.120511464,-1.61
2/4/09,2.3075,1,-1.65,-530,11.7952,-0.108797272,-1.61
2/5/09,2.2823,1,-1.65,-530,12.0564,-0.108950631,-1.61
2/6/09,2.2435,1,-1.65,-530,11.9835,-0.098594379,-1.61
2/9/09,2.2589,1,-1.65,-530,11.8326,-0.091973709,-1.61
2/10/09,2.3093,1,-1.65,-530,11.5089,-0.100382023,-1.61
2/11/09,2.2692,1,-1.65,-530,11.5059,-0.097370472,-1.61
2/12/09,2.3071,1,-1.65,-530,11.4855,-0.106686478,-1.61
2/13/09,2.254,1,-1.65,-530,11.805,-0.100164432,-1.61
2/16/09,2.274,1,-1.65,-530,11.1765,-0.100093301,-1.61
2/17/09,2.3394,1,-1.65,-530,11.0873,-0.106225681,-1.61
2/18/09,2.355,1,-1.65,-530,11.0886,-0.119804084,-1.61
2/19/09,2.3738,1,-1.65,-530,11.4809,-0.120931494,-1.61
2/20/09,2.3835,1,-1.65,-530,11.1434,-0.13210623,-1.61
2/23/09,2.3815,1,-1.65,-530,11.4724,-0.13264439,-1.61
2/24/09,2.384,1,-1.65,-530,11.4724,-0.128545178,-1.61
2/25/09,2.3691,1,-1.65,-530,12.3919,-0.128183882,-1.61
2/26/09,2.3556,1,-1.65,-530,12.099,-0.11493986,-1.61
2/27/09,2.3866,1,-1.65,-530,12.0916,-0.121039115,-1.61
3/2/09,2.4473,1,-1.65,1761,11.5067,-0.136954418,-1.61
3/3/09,2.4171,1,-1.65,1761,11.9572,-0.13860446,-1.61
3/4/09,2.3691,1,-1.65,1761,11.9572,-0.116480288,-1.61
3/5/09,2.393,1,-1.65,1761,11.363,-0.118376525,-1.61
3/6/09,2.3755,1,-1.65,1761,12.0309,-0.11631092,-1.61
3/9/09,2.3862,1,-1.65,1761,11.4886,-0.113907038,-1.61
3/10/09,2.3334,1,-1.65,1761,11.4886,-0.110479333,-1.61
3/11/09,2.3402,1,-1.65,1761,11.4886,-0.107519709,-1.61
3/12/09,2.2957,1,-1.65,1761,10.5094,-0.103887219,-1.61
3/13/09,2.3052,1,-1.65,1761,10.1816,-0.101286468,-1.61
3/16/09,2.2842,1,-1.65,1761,10.395,-0.087122658,-1.61
3/17/09,2.2825,1,-1.65,1761,10.6088,-0.094519172,-1.61
3/18/09,2.2495,1,-1.65,1761,10.5902,-0.104512703,-1.61
3/19/09,2.2564,1,-1.65,1761,10.4704,-0.102030301,-1.61
3/20/09,2.27,1,-1.65,1761,10.4929,-0.096034502,-1.61
3/23/09,2.2449,1,-1.65,1761,10.7198,-0.105911102,-1.61
3/24/09,2.2492,1,-1.65,1761,10.9265,-0.09661265,-1.61
3/25/09,2.2378,1,-1.65,1761,10.5796,-0.09040318,-1.61
3/26/09,2.2488,1,-1.65,1761,10.047,-0.093717885,-1.61
3/27/09,2.2911,1,-1.65,1761,9.8006,-0.099404263,-1.61
3/30/09,2.331,1,-1.65,1761,9.9573,-0.113029416,-1.61
3/31/09,2.3228,1,-1.42,1756,10.2522,-0.108941246,-2.52
4/1/09,2.2738,1,-1.42,1756,10.5544,-0.100094654,-2.52
4/2/09,2.2312,1,-1.42,1756,10.5539,-0.089666803,-2.52
4/3/09,2.2097,1,-1.42,1756,9.7188,-0.07460187,-2.52
4/6/09,2.2227,1,-1.42,1756,9.7652,-0.084984447,-2.52
4/7/09,2.2156,1,-1.42,1756,9.7627,-0.0816179,-2.52
4/8/09,2.2032,1,-1.42,1756,10.1904,-0.069858279,-2.52
4/9/09,2.171,1,-1.42,1756,10.1565,-0.059819964,-2.52
4/10/09,2.171,1,-1.42,1756,9.9555,-0.05637642,-2.52
4/13/09,2.173,1,-1.42,1756,9.9555,-0.062470555,-2.52
4/14/09,2.2086,1,-1.42,1756,9.9503,-0.065144077,-2.52
4/15/09,2.1835,1,-1.42,1756,9.981,-0.070294601,-2.52
4/16/09,2.1741,1,-1.42,1756,10.0731,-0.062244976,-2.52
4/17/09,2.1952,1,-1.42,1756,10.0526,-0.062482293,-2.52
4/20/09,2.2477,1,-1.42,1756,9.5393,-0.07726113,-2.52
4/21/09,2.2212,1,-1.42,1756,9.8813,-0.080640008,-2.52
4/22/09,2.2106,1,-1.42,1756,10.0567,-0.068111047,-2.52
4/23/09,2.2054,1,-1.42,1756,10.0459,-0.07298384,-2.52
4/24/09,2.1838,1,-1.42,1756,9.9849,-0.070370855,-2.52
4/27/09,2.2236,1,-1.42,1756,9.3268,-0.064792017,-2.52
4/28/09,2.2008,1,-1.42,1756,10.0307,-0.066835165,-2.52
4/29/09,2.1796,1,-1.42,1756,10.0049,-0.053987027,-2.52
4/30/09,2.1904,1,-1.42,3692,9.5481,-0.058209677,-2.52
5/1/09,2.174,1,-1.42,3692,9.7491,-0.059673869,-2.52
5/4/09,2.1142,1,-1.42,3692,9.7762,-0.047700014,-2.52
5/5/09,2.1361,1,-1.42,3692,10.0934,-0.053956346,-2.52
5/6/09,2.1137,1,-1.42,3692,9.3466,-0.038737131,-2.52
5/7/09,2.1113,1,-1.42,3692,9.2868,-0.035280024,-2.52
5/8/09,2.0608,1,-1.42,3692,9.2633,-0.021932297,-2.52
